_id,都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
55,472018,,沖縄県,那覇市,ファミリーマート　壺川駅前店,ファミリーマート　ツボガワエキマエテン,沖縄県那覇市壺川3-3-5,,26.205647,127.679237,,,,,,,,,,,,
56,472018,,沖縄県,那覇市,ファミリーマート安謝恵比寿神社店,ファミリーマートアジャエビスジンジャテン,沖縄県那覇市安謝260,,26.23996,127.685272,,,,,,,,,,,,
57,472018,,沖縄県,那覇市,ファミリーマート久茂地美栄橋店,ファミリーマートクモジミエバシテン,沖縄県那覇市久茂地3-17-6,,26.215542,127.681458,,,,,,,,,,,,
58,472018,,沖縄県,那覇市,ファミリーマート玉城西町店,ファミリーマートタマグスクニシマチテン,沖縄県那覇市西2-3-1,,26.213213,127.670547,,,,,,,,,,,,
59,472018,,沖縄県,那覇市,ファミリーマート県総合福祉センター,ファミリーマートケンソウゴウフクシセンター,沖縄県那覇市首里石嶺4-376ｰ3,,26.232426,127.73336,,,,,,,,,,,,
60,472018,,沖縄県,那覇市,ファミリーマート国際通り牧志店,ファミリーマートコクサイトオリマキシテン,沖縄県那覇市牧志3-2-10,,26.216019,127.689125,,,,,,,,,,,,
61,472018,,沖縄県,那覇市,ファミリーマート小禄南小学校前店,ファミリーマートオロクミナミショウガッコウマエテン,沖縄県那覇市小禄4-16-1,,26.191072,127.672455,,,,,,,,,,,,
62,472018,,沖縄県,那覇市,ファミリーマート新都心メディアビル,ファミリーマートシントシンメディアビル,沖縄県那覇市おもろまち1-3-31,,26.224575,127.693054,,,,,,,,,,,,
63,472018,,沖縄県,那覇市,ファミリーマート真嘉比３丁目,ファミリーマートマカビサンチョウメ,沖縄県那覇市真嘉比3-15-21,,26.223604,127.705299,,,,,,,,,,,,
64,472018,,沖縄県,那覇市,ファミリーマート真嘉比中央店,ファミリーマートマカビチュウオウテン,沖縄県那覇市真嘉比194,,26.222672,127.700859,,,,,,,,,,,,
65,472018,,沖縄県,那覇市,ファミリーマート石嶺小学校前店,ファミリーマートイシミネショウガッコウマエテン,沖縄県那覇市首里石嶺4ｰ90,,26.232426,127.73336,,,,,,,,,,,,
66,472018,,沖縄県,那覇市,ファミリーマート前島二丁目店,ファミリーマートマエジマニチョウメテン,沖縄県那覇市前島2-12-12,,26.222017,127.683716,,,,,,,,,,,,
67,472018,,沖縄県,那覇市,ファミリーマート大同火災ビル久米店,ファミリーマートダイドウカサイビルクメテン,沖縄県那覇市久米2-2-20,,26.21479,127.676796,,,,,,,,,,,,
68,472018,,沖縄県,那覇市,ファミリーマート天久店,ファミリーマートアメクテン,沖縄県那覇市天久1068-9,,26.231302,127.685127,,,,,,,,,,,,
69,472018,,沖縄県,那覇市,ファミリーマート那覇バスターミナル店,ファミリーマートナハバスターミナルテン,沖縄県那覇市泉崎1-20-1,,26.211163,127.676865,,,,,,,,,,,,
70,472018,,沖縄県,那覇市,ファミリーマート那覇久茂地二丁目店,ファミリーマートナハクモジニチョウメテン,沖縄県那覇市久茂地2-8,,26.216946,127.680107,,,,,,,,,,,,
71,472018,,沖縄県,那覇市,ファミリーマート那覇神里原通り店,ファミリーマートナハカンザトバルトオリテン,沖縄県那覇市壷屋1-8-33,,26.213036,127.690781,,,,,,,,,,,,
72,472018,,沖縄県,那覇市,ファミリーマート那覇東バイパス店,ファミリーマートナハヒガシバイパステン,沖縄県那覇市字国場333ｰ1,,26.192606,127.70401,,,,,,,,,,,,
73,472018,,沖縄県,那覇市,ファミリーマート与儀２丁目店,ファミリーマートヨギニチョウメテン,沖縄県那覇市与儀2-15-8,,26.202053,127.692078,,,,,,,,,,,,
74,472018,,沖縄県,那覇市,ファミリーマート壺屋一丁目店,ファミリーマートツボヤイッチョウメテン,沖縄県那覇市壺屋1-26-13,,26.214031,127.69381,,,,,,,,,,,,
75,472018,,沖縄県,那覇市,ローソン　おもろまち駅前店,ローソン　オモロマチエキマエテン,沖縄県那覇市おもろまち4-19-20,,26.224804,127.698563,,,,,,,,,,,,
76,472018,,沖縄県,那覇市,ローソン　タイムスビル店,ローソン　タイムスビルテン,沖縄県那覇市久茂地2-2,,26.215776,127.678963,,,,,,,,,,,,
77,472018,,沖縄県,那覇市,ローソン　とまりん店,ローソン　トマリンテン,沖縄県那覇市前島3-25-1,,26.224577,127.681641,,,,,,,,,,,,
78,472018,,沖縄県,那覇市,ローソン　旭橋駅前店,ローソン　アサヒバシエキマエテン,沖縄県那覇市旭町1-9,,26.210358,127.675644,,,,,,,,,,,,
79,472018,,沖縄県,那覇市,ローソン　県立芸術大学前店,ローソン　ケンリツゲイジュツダイガクマエテン,沖縄県那覇市首里当蔵2-13,,26.220133,127.72065,,,,,,,,,,,,
80,472018,,沖縄県,那覇市,ローソン　国際通久茂地店,ローソン　コクサイドオリクモジテン,沖縄県那覇市久茂地3-5-4-1,,26.21489,127.683311,,,,,,,,,,,,
81,472018,,沖縄県,那覇市,ローソン　国際通松尾店,ローソン　コクサイドオリマツオテン,沖縄県那覇市松尾2-5-1,,26.214874,127.685638,,,,,,,,,,,,
82,472018,,沖縄県,那覇市,ローソン　国際通牧志店,ローソン　コクサイドオリマキシテン,沖縄県那覇市牧志3-2-10,てんぶす那覇1FA-1,26.216019,127.689125,,,,,,,,,,,,
83,472018,,沖縄県,那覇市,ローソン　首里久場川団地前店,ローソン　シュリクバガワダンチマエテン,沖縄県那覇市首里久場川町2-90-1,,26.221096,127.725685,,,,,,,,,,,,
84,472018,,沖縄県,那覇市,ローソン　首里石嶺二丁目店,ローソン　シュリイシミネニチョウメテン,沖縄県那覇市首里石嶺町2-120-1,,26.226576,127.731216,,,,,,,,,,,,
85,472018,,沖縄県,那覇市,ローソン　首里末吉一丁目店,ローソン　シュリスエヨシイッチョウメテン,沖縄県那覇市首里末吉町1-187-1,,26.226767,127.711929,,,,,,,,,,,,
86,472018,,沖縄県,那覇市,ローソン　新都心センタービル店,ローソン　シントシンセンタービルテン,沖縄県那覇市おもろままち1-1-12,,26.228821,127.694565,,,,,,,,,,,,
87,472018,,沖縄県,那覇市,ローソン　那覇ハーバービュー通店,ローソン　ナハハーバービュートオリテン,沖縄県那覇市泉崎1-3-1,,26.210842,127.679977,,,,,,,,,,,,
88,472018,,沖縄県,那覇市,ローソン　那覇旭町店,ローソン　ナハアサヒマチテン,沖縄県那覇市旭町116-37,,26.210085,127.677345,,,,,,,,,,,,
89,472018,,沖縄県,那覇市,ローソン　那覇開南バス停前店,ローソン　ナハカイナンバステイマエテン,沖縄県那覇市松尾2-17-20,,26.211193,127.686165,,,,,,,,,,,,
90,472018,,沖縄県,那覇市,ローソン　那覇久茂地三丁目店,ローソン　ナハクモジサンチョウメテン,沖縄県那覇市久茂地3-11-15,,26.214869,127.681015,,,,,,,,,,,,
91,472018,,沖縄県,那覇市,ローソン　那覇久茂地二丁目店,ローソン　ナハクモジニチョウメテン,沖縄県那覇市久茂地2-21-14,,26.219517,127.682861,,,,,,,,,,,,
92,472018,,沖縄県,那覇市,ローソン　那覇古波蔵三丁目店,ローソン　ナハコハグラサンチョウメテン,沖縄県那覇市古波蔵3-8-1,,26.200682,127.684753,,,,,,,,,,,,
93,472018,,沖縄県,那覇市,ローソン　那覇港町店,ローソン　ナハミナトマチテン,沖縄県那覇市港町2-1-2,,26.241943,127.68132,,,,,,,,,,,,
94,472018,,沖縄県,那覇市,ローソン　那覇高良店,ローソン　ナハタカラテン,沖縄県那覇市高良3-11-23,,26.189138,127.658302,,,,,,,,,,,,
95,472018,,沖縄県,那覇市,ローソン　那覇高良二丁目店,ローソン　ナハタカラニチョウメテン,沖縄県那覇市高良2-8-2,,26.184937,127.661087,,,,,,,,,,,,
96,472018,,沖縄県,那覇市,ローソン　那覇国場店,ローソン　ナハコクバテン,沖縄県那覇市国場1162-4,,26.201706,127.696655,,,,,,,,,,,,
97,472018,,沖縄県,那覇市,ローソン　那覇三原一丁目店,ローソン　ナハミハライッチョウメテン,沖縄県那覇市三原1-13-10,,26.21286,127.696404,,,,,,,,,,,,
98,472018,,沖縄県,那覇市,ローソン　那覇識名一丁目店,ローソン　ナハシキナイッチョウメテン,沖縄県那覇市識名1-9-2,,26.205244,127.703407,,,,,,,,,,,,
99,472018,,沖縄県,那覇市,ローソン　那覇若狭二丁目店,ローソン　ナハワカサニチョウメテン,沖縄県那覇市若狭2-3-13,,26.220486,127.676392,,,,,,,,,,,,
100,472018,,沖縄県,那覇市,ローソン　那覇曙一丁目店,ローソン　ナハアケボノイッチョウメテン,沖縄県那覇市曙1-13-14,,26.236088,127.681854,,,,,,,,,,,,
1,472158,1,沖縄県,南城市,離島体験宿泊交流館施設(久高),リトウタイケンシュクハクコウリュウカンシセツ（クダカ）,沖縄県南城市知念字久高253,,26.161999,127.893967,,(098)917-5387,,,観光商工課,,,,,,,
2,472158,2,沖縄県,南城市,久高船待合所,クダカフネマチアイジョ,沖縄県南城市知念久高231－4,,26.161999,127.893967,,(098)917-5387,,,観光商工課,,,,,,,
3,472158,3,沖縄県,南城市,安座真船待合所,アザマフネマチアイジョ,沖縄県南城市知念安座真,,26.1048,127.4941,,(098)917-5387,,,観光商工課,,,,,,,
4,472158,4,沖縄県,南城市,安座真観光交流・防災拠点施設,アザマカンコウコウリュウ・ボウサイキョテンシセツ,沖縄県南城市知念安座真151,,26.177662,127.821785,,(098)917-5387,,,観光商工課,,,,,,,
5,472158,5,沖縄県,南城市,知名観光交流・防災拠点施設,チナカンコウコウリュウ・ボウサイキョテンシセツ,沖縄県南城市知念知名87,,26.18421,127.81617,,(098)917-5387,,,観光商工課,,,,,,,
6,472158,6,沖縄県,南城市,南城市玉城総合体育館,ナンジョウシタマグスクソウゴウタイイクカン,沖縄県南城市玉城字富里200,,26.143528,127.769699,,(098)917-5369,,,生涯学習課,,,,,,,
7,472158,7,沖縄県,南城市,南城市さしきスポ・レクセンター,ナンジョウシサシキスポ・レクセンター,沖縄県南城市佐敷字仲伊保390-2,,26.180113,127.793076,,(098)917-5369,,,生涯学習課,,,,,,,
8,472158,8,沖縄県,南城市,南城市営新開球場,ナンジョウシエイシンカイキュウジョウ,沖縄県南城市佐敷字新開1-240	,,26.176064,127.774513,,(098)917-5369,,,生涯学習課,,,,,,,
9,472158,9,沖縄県,南城市,南城市陸上競技場,ナンジョウシリクジョウキョウギジョウ,沖縄県南城市玉城字富里222,,26.143528,127.769699,,(098)917-5369,,,生涯学習課,,,,,,,
10,472158,10,沖縄県,南城市,南城市知念屋外運動場,ナンジョウシチネンオクガイウンドウジョウ,沖縄県南城市知念字久手堅819-6,,26.172468,127.818047,,(098)917-5369,,,生涯学習課,,,,,,,
11,472158,11,沖縄県,南城市,大里城趾公園,オオザトシセキコウエン,沖縄県南城市大里字大里386-1,,26.187805,127.762909,,(098)917-5369,,,生涯学習課,,,,,,,
12,472158,12,沖縄県,南城市,知念体育館,チネンタイイクカン,沖縄県南城市知念久手堅532,,26.167902,127.827141,,(098)917-5369,,,生涯学習課,,,,,,,
13,472158,13,沖縄県,南城市,大里農村環境改善センター,オオザトノウソンカンキョウカイゼンセンター,沖縄県南城市大里字仲間928,,26.177008,127.744194,,(098)917-5369,,,生涯学習課,,,,,,,
14,472158,14,沖縄県,南城市,中央公民館,チュウオウコウミンカン,沖縄県南城市玉城字富里167,,26.145525,127.766846,,(098)917-5369,,,生涯学習課,,,,,,,
15,472158,15,沖縄県,南城市,知念図書館,チネントショカン,沖縄県南城市知念久手堅22,,26.169886,127.821266,,(098)917-5369,,,生涯学習課,,,,,,,
16,472158,16,沖縄県,南城市,船越小学校,フナコシショウガッコウ,沖縄県南城市玉城字船越960,,26.153727,127.75135,,(098)917-5364,,,教育指導課,,,,,,,
17,472158,17,沖縄県,南城市,玉城小学校,タマグスクショウガッコウ,沖縄県南城市玉城屋嘉部3,,26.145653,127.765167,,(098)917-5364,,,教育指導課,,,,,,,
18,472158,18,沖縄県,南城市,百名小学校,ヒャクナショウガッコウ,沖縄県南城市玉城百名22,,26.142303,127.790909,,(098)917-5364,,,教育指導課,,,,,,,
19,472158,19,沖縄県,南城市,知念小学校,チネンショウガッコウ,沖縄県南城市知念久手堅679,,26.172468,127.818047,,(098)917-5364,,,教育指導課,,,,,,,
20,472158,20,沖縄県,南城市,佐敷小学校,サシキショウガッコウ,沖縄県南城市佐敷佐敷1193,,26.167746,127.784401,,(098)917-5364,,,教育指導課,,,,,,,
21,472158,21,沖縄県,南城市,馬天小学校,バテンショウガッコウ,沖縄県南城市佐敷津波古1800,,26.180487,127.767883,,(098)917-5364,,,教育指導課,,,,,,,
22,472158,22,沖縄県,南城市,大里北小学校,オオザトキタショウガッコウ,沖縄県南城市大里嶺井1,,26.19421,127.75499,,(098)917-5364,,,教育指導課,,,,,,,
23,472158,23,沖縄県,南城市,大里南小学校,オオザトミナミショウガッコウ,沖縄県南城市大里仲間1375,,26.17317,127.749969,,(098)917-5364,,,教育指導課,,,,,,,
24,472158,24,沖縄県,南城市,玉城中学校,タマグスクチュウガッコウ,沖縄県南城市玉城字富里153,,26.145525,127.766846,,(098)917-5364,,,教育指導課,,,,,,,
25,472158,25,沖縄県,南城市,知念中学校,チネンチュウガッコウ,沖縄県南城市知念久手堅700,,26.172468,127.818047,,(098)917-5364,,,教育指導課,,,,,,,
26,472158,26,沖縄県,南城市,佐敷中学校,サキシチュウガッコウ,沖縄県南城市佐敷兼久16-1,,26.172096,127.784798,,(098)917-5364,,,教育指導課,,,,,,,
27,472158,27,沖縄県,南城市,大里中学校,オオザトチュウガッコウ,沖縄県南城市大里仲間978,,26.179037,127.745979,,(098)917-5364,,,教育指導課,,,,,,,
28,472158,28,沖縄県,南城市,久高小中学校,クダカショウチュウガッコウ,沖縄県南城市知念字久高46,,26.161999,127.893967,,(098)917-5364,,,教育指導課,,,,,,,
29,472158,29,沖縄県,南城市,佐敷幼稚園,サシキヨウチエン,沖縄県南城市佐敷字佐敷1246-2,,26.165562,127.789841,,(098)917-5364,,,教育指導課,,,,,,,
30,472158,30,沖縄県,南城市,大里北幼稚園,オオザトキタヨウチエン,沖縄県南城市大里字嶺井222,,26.19421,127.75499,,(098)917-5364,,,教育指導課,,,,,,,
31,472158,31,沖縄県,南城市,大里南幼稚園,オオザトミナミヨウチエン,沖縄県南城市大里仲間928,,26.177008,127.744194,,(098)917-5364,,,教育指導課,,,,,,,
32,472158,32,沖縄県,南城市,南城市役所,ナンジョウシヤクショ,沖縄県南城市佐敷字新里1870,,26.167824,127.773163,各フロアに1台,(098)917-5379,,,財政課,,,,,,,
1,473570,1001,沖縄県,南大東村,南大東村役場,ミナミダイトウソンヤクバ,沖縄県島尻郡南大東村字南144-1,,25.828809,131.232077,救急車内（移動式）,09802-2-2001,,,南大東村,日月火水木金土,0:00,23:59,救急出動時除く,有,http://www.vill.minamidaito.okinawa.jp/,
2,473570,1002,沖縄県,南大東村,南大東村役場（港湾業務課）,ミナミダイトウソンヤクバ（コウワンギョウムカ）,沖縄県島尻郡南大東村字池之沢146,,25.842271,131.218112,ミレニアムパーク内東屋1F入口,09802-2-2003,,,南大東村,日月火水木金土,0:00,23:59,,有,,
3,473570,2001,沖縄県,南大東村,南大東空港,ミナミダイトウクウコウ,沖縄県島尻郡南大東村字旧東258,,25.84599,131.2655,1Fロビー,09802-2-2716,,,南大東村,日月火水木金土,8:00,16:00,,有,,
4,473570,3001,沖縄県,南大東村,南大東村立南大東小中学校,ミナミダイトウソンリツミナミダイトウショウチュウガッコウ,沖縄県島尻郡南大東村字池之沢317,,25.83591,131.228195,保健室横の廊下,09802-2-2023,,,南大東村,月火水木金,8:00,17:00,,有,,
5,473570,4001,沖縄県,南大東村,地域スポーツセンター,チイキスポーツセンター,沖縄県島尻郡南大東村字在所317,,25.829084,131.230602,事務所内,,,,南大東村,,,,施設利用時のみ,有,,
6,473570,5001,沖縄県,南大東村,スパーク南大東　島まるごと館,スパークミナミダイトウ　シママルゴトカン,沖縄県島尻郡南大東村字旧東39-1,,25.842857,131.245679,スパーク南大東事務所内,,,,南大東村,,,,施設利用時のみ（スパーク南大東）,有,,
7,473570,101001,沖縄県,南大東村,南大東村高齢者生活福祉センター,ミナミダイトウソンコウレイシャセイカツフクシセンター,沖縄県島尻郡南大東村字南144-1,,25.828631,131.232594,ロビー（入口正面）,09802-2-2226,,,社会福祉法人南大東村社会福祉協議会,月火水木金,8:00,17:00,,有,,
8,473570,102001,沖縄県,南大東村,南大東島地方気象台,ミナミダイトウジマチホウキショウダイ,沖縄県島尻郡南大東村字在所306,,25.829223,131.229067,2F踊り場,09802-2-2006,,,,,,,,有,,
9,473570,103001,沖縄県,南大東村,南大東村商工会,ミナミダイトウソンショウコウカイ,沖縄県島尻郡南大東村字池之沢347-5,,25.831792,131.228906,会議スペース,09802-2-2184,,,,月火水木金,8:00,17:00,,有,,
10,473570,104001,沖縄県,南大東村,ＪＡおきなわ南大東支店本所,ジェイエーオキナワミナミダイトウシテンホンショ,沖縄県島尻郡南大東村字在所314,,25.82974,131.23088,受付窓口前,09802-2-2236,,,ＪＡおきなわ,月火水木金,9:00,15:00,,有,,
11,473570,105001,沖縄県,南大東村,大東糖業（株）南大東事業所,ダイトウトウギョウ（カブ）ミナミダイトウジギョウショ,沖縄県島尻郡南大東村字在所182,,25.829977,131.233102,事務所入口,09802-2-2007,,,大東糖業,月火水木金,8:00,17:00,,有,,
12,473570,106001,沖縄県,南大東村,吉里会館,ヨシザトカイカン,沖縄県島尻郡南大東村字在所249,,25.832677,131.231331,ホテル吉里受付前,09802-2-2511,,,,,,,,有,,
1,473502,473500101,沖縄県,南風原町,南風原町役場,ハエバルチョウヤクバ,沖縄県島尻郡南風原町兼城686,,26.191152,127.728517,1階ロビー,(098)889-4415,1322,4000020473502,南風原町,月火水木金,8:30,17:15,土日・祝日・慰霊の日・年末年始除く,有,,
2,473502,473500102,沖縄県,南風原町,総合保健福祉防災センター,ソウゴウホケンフクシボウサイセンター,沖縄県島尻郡南風原町宮平697-10,,26.191832,127.732948,廊下,(098)889-7381,5523,4000020473502,南風原町,月火水木金土日,8:30,21:00,12/29～1/3は終日利用不可,有,http://www.town.haebaru.lg.jp,
3,473502,473500103,沖縄県,南風原町,黄金森公園陸上競技場,コガネモリコウエンリクジョウキョウギジョウ,沖縄県島尻郡南風原町宮平718-1,,26.190726,127.733569,管理事務所前,(098)889-0502,2810,4000020473502,南風原町,月火水木金土日,9:00,22:00,12/29、12/30、12/31、1/1、1/2、1/3は終日利用不可。,有,https://www.town.haebaru.lg.jp/docs/2015010500080/,
4,473502,473500104,沖縄県,南風原町,南風原町立中央公民館,ハエバルチョウリツチュウオウコウミンカン,沖縄県島尻郡南風原町喜屋武236,,26.187857,127.730801,エントランス,(098)889-0568,5701,4000020473502,南風原町,月火水木金土日,9:00,22:00,12/28、12/29、12/30、12/31、1/1、1/2、1/3は終日利用不可,有,https_://www.town.haebaru.lg.jp/docs/2014041700025/,
5,473502,473500105,沖縄県,南風原町,南風原町立南風原文化センター,ハエバルチョウリツハエバルブンカセンター,沖縄県島尻郡南風原町喜屋武257,,26.187118,127.730451,玄関ホール,(098)889-7399,2611,4000020473502,南風原町,月火木金土日,9:00,18:00,12/29、12/30、12/31、1/1、1/2、1/3は終日利用不可,有,https_://www.town.haebaru.lg.jp/docs/2013022800327/,
6,473502,473500106,沖縄県,南風原町,南風原町立南風原小学校,ハエバルチョウリツハエバルショウガッコウ,沖縄県島尻郡南風原町兼城685,,26.192236,127.729507,1階保健室前,(098)889-2088,2410,4000020473502,南風原町,月火水木金,8:15,16:45,土日祝日、行事による振替日、慰霊の日、旧盆最終日、年末年始などは利用不可,無,http://www1.town.haebaru.okinawa.jp/se-haeb/,
7,473502,473500107,沖縄県,南風原町,南風原町立津嘉山小学校,ハエバルチョウリツツカザンショウガッコウ,沖縄県島尻郡南風原町津嘉山684,,26.184128,127.717812,1階職員室前,(098)889-1230,2420,4000020473502,南風原町,月火水木金,8:15,16:45,土日祝日、行事による振替日、慰霊の日、旧盆最終日、年末年始などは利用不可,無,http://www1.town.haebaru.okinawa.jp/se-tuka/,
8,473502,473500108,沖縄県,南風原町,南風原町立北丘小学校,ハエバルチョウリツキタオカショウガッコウ,沖縄県島尻郡南風原町宮平336,,26.204157,127.731247,1階玄関,(098)889-6520,2430,4000020473502,南風原町,月火水木金,8:15,16:45,土日祝日、行事による振替日、慰霊の日、旧盆最終日、年末年始などは利用不可,無,http://www1.town.haebaru.okinawa.jp/se-kita/,
9,473502,473500109,沖縄県,南風原町,南風原町立翔南小学校,ハエバルチョウリツショウナンショウガッコウ,沖縄県島尻郡南風原町喜屋武450,,26.183793,127.728912,体育館入口,(098)889-3401,2440,4000020473502,南風原町,月火水木金,8:15,16:45,土日祝日、行事による振替日、慰霊の日、旧盆最終日、年末年始などは利用不可,無,https://syounan-elementary-school.edumap.jp/,
10,473502,473500110,沖縄県,南風原町,南風原町立南風原中学校,ハエバルチョウリツハエバルチュウガッコウ,沖縄県島尻郡南風原町兼城780,,26.192361,127.731819,1階事務室前,(098)889-2095,2510,4000020473502,南風原町,月火水木金,8:15,16:45,土日祝日、行事による振替日、慰霊の日、旧盆最終日、年末年始などは利用不可,無,https://haebaru-junior-high-school.edumap.jp/home,
11,473502,473500111,沖縄県,南風原町,南風原町立南星中学校,ハエバルチョウリツナンセイチュウガッコウ,沖縄県島尻郡南風原町照屋200,,26.186712,127.723328,1階職員室前,(098)889-0432,2521,4000020473502,南風原町,月火水木金,8:15,16:45,土日祝日、行事による振替日、慰霊の日、旧盆最終日、年末年始などは利用不可,無,http://www1.town.haebaru.okinawa.jp/js-nans/,
12,473502,473500112,沖縄県,南風原町,南風原町立南風原幼稚園,ハエバルチョウリツハエバルヨウチエン,沖縄県島尻郡南風原町兼城684,,26.192621,127.728922,職員室前,(098)889-4101,2417,4000020473502,南風原町,月火水木金土,7:30,18:30,日曜祝日、行事による振替日、慰霊の日、年末年始などは利用不可,無,https://haebaru-kindergarten.edumap.jp/,
13,473502,473500113,沖縄県,南風原町,南風原町立津嘉山幼稚園,ハエバルチョウリツツカザンヨウチエン,沖縄県島尻郡南風原町津嘉山684,,26.184654,127.716552,職員室前,(098)889-4559,2427,4000020473502,南風原町,月火水木金土,7:30,18:30,日曜祝日、行事による振替日、慰霊の日、年末年始などは利用不可,無,,
14,473502,473500114,沖縄県,南風原町,南風原町立北丘幼稚園,ハエバルチョウリツキタオカヨウチエン,沖縄県島尻郡南風原町宮平336,,26.201521,127.733375,職員室前,(098)889-6815,2437,4000020473502,南風原町,月火水木金土,7:30,18:30,日曜祝日、行事による振替日、慰霊の日、年末年始などは利用不可,無,,
15,473502,473500115,沖縄県,南風原町,南風原町立翔南幼稚園,ハエバルチョウリツショウナンヨウチエン,沖縄県島尻郡南風原町喜屋武381,,26.184457,127.730205,玄関,(098)889-7133,2447,4000020473502,南風原町,月火水木金土,7:30,18:30,日曜祝日、行事による振替日、慰霊の日、年末年始などは利用不可,無,,
16,473502,473500116,沖縄県,南風原町,北丘児童館,キタオカジドウカン,沖縄県島尻郡南風原町宮平489-1,,26.200189,127.733609,玄関ホール,(098)889-3883,,4000020473502,南風原町,月火水木金土,12:00,18:00,土曜日は9:00から利用可能。また祝日、年末年始は終日利用不可。,有,https://www.town.haebaru.lg.jp/docs/2019041600016/files/amap.pdf,
17,473502,473500117,沖縄県,南風原町,兼城児童館,カネグスクジドウカン,沖縄県島尻郡南風原町兼城84,,26.193699,127.728589,玄関ホール,(098)889-6114,,4000020473502,南風原町,月火水木金土,12:00,18:00,土曜日は9:00から利用可能。また祝日、年末年始は終日利用不可。,有,https://www.town.haebaru.lg.jp/docs/2019041600016/files/amap.pdf,
18,473502,473500118,沖縄県,南風原町,本部児童館,モトブジドウカン,沖縄県島尻郡南風原町本部116,,26.188948,127.724467,玄関ホール,(098)889-5008,,4000020473502,南風原町,月火水木金土,12:00,18:00,土曜日は9:00から利用可能。また祝日、年末年始は終日利用不可。,有,https://www.town.haebaru.lg.jp/docs/2019041600016/files/amap.pdf,
19,473502,473500119,沖縄県,南風原町,津嘉山児童館,ツカザンジドウカン,沖縄県島尻郡南風原町津嘉山663-1,,26.185857,127.715841,玄関ホール,(098)889-2925,,4000020473502,南風原町,月火水木金土,12:00,18:00,土曜日は9:00から利用可能。また祝日、年末年始は終日利用不可。,有,https://www.town.haebaru.lg.jp/docs/2019041600016/files/amap.pdf,
1,473260,1,沖縄県,北谷町,北谷町役場,チャタンチョウヤクバ,沖縄県中頭郡北谷町桑江226,,26.32021,127.76378,1階ロビー　インフォメーション横,098-936-1234,,6000020473260,北谷町,月火水木金,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
2,473260,2,沖縄県,北谷町,北谷町役場,チャタンチョウヤクバ,沖縄県中頭郡北谷町桑江226,,26.32021,127.76378,３階総務課前廊下,098-936-1234,,6000020473260,北谷町,月火水木金,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
3,473260,3,沖縄県,北谷町,北谷町水道庁舎,チャタンチョウスイドウチョウシャ,沖縄県中頭郡北谷町桑江221,,26.32062,127.76263,受付カウンター,098-936-3923,,6000020473260,北谷町,月火水木金,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
4,473260,4,沖縄県,北谷町,宇地原区公民館,ウヂバルクコウミンカン,沖縄県中頭郡北谷町吉原1183-1,,26.31526,127.76849,ホール,098-936-5914,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
5,473260,5,沖縄県,北谷町,栄口区公民館,エグチクコウミンカン,沖縄県中頭郡北谷町吉原708-4,,26.32327,127.77293,ホール,098-936-5992,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
6,473260,6,沖縄県,北谷町,北玉区公民館,キタタマクコウミンカン,沖縄県中頭郡北谷町吉原898,,26.31263,127.77271,集会室,098-936-5921,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
7,473260,7,沖縄県,北谷町,桑江区公民館,クワエクコウミンカン,沖縄県中頭郡北谷町桑江438,,26.32454,127.76656,体育館入口,098-936-7702,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
8,473260,8,沖縄県,北谷町,桃原区公民館,トウバルクコウミンカン,沖縄県中頭郡北谷町吉原620-3,,26.32388,127.77802,ホール,098-936-6001,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
9,473260,9,沖縄県,北谷町,美浜区公民館,ミハマクコウミンカン,沖縄県中頭郡北谷町美浜15-1,,26.31963,127.75783,事務室入口,098-926-5185,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
10,473260,10,沖縄県,北谷町,謝苅区公民館,ジャアガルクコウミンカン,沖縄県中頭郡北谷町吉原620-3,,26.31384,127.77468,玄関横,098-936-5983,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
11,473260,11,沖縄県,北谷町,上勢区公民館,カミセイクコウミンカン,沖縄県中頭郡北谷町上勢頭696-4,,26.33071,127.7743,玄関ロビー,098-936-4457,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
12,473260,12,沖縄県,北谷町,北前区公民館,キタマエクコウミンカン,沖縄県中頭郡北谷町北前276,,26.29531,127.75741,ホール,098-936-2423,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
