_id,都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
5,472123,651,沖縄県,豊見城市,かでな内科医院,カデナナイカイイン,無床診療所,沖縄県豊見城市字豊見城753-2,,26.18307454,127.6824727,(098)850-5266,,,,,,,,,,,内科;胃腸科;循環器科;呼吸器科;小児科,0.0,,
6,472123,652,沖縄県,豊見城市,とよみクリニック,トヨミクリニック,無床診療所,沖縄県豊見城市字真玉橋123　,,26.19415123,127.6955872,(098)856-5700,,,,,,,,,,,"内科;呼吸器科;消化器科;循環器科;小児科;皮膚科
",0.0,,
7,472123,653,沖縄県,豊見城市,垣花整形外科医院,カキノハナセイケイゲカイイン,無床診療所,沖縄県豊見城市字豊見城1007-30,,26.18914309,127.6810082,(098)850-4160,,,,,,,,,,,"整形外科;リハビリテーション科
",0.0,,
8,472123,654,沖縄県,豊見城市,軽費老人ホームおなが園診療所,ケイヒロウジンホームオナガエンシンリョウジョ,無床診療所,沖縄県豊見城市字翁長141,,26.15857917,127.6736605,(098)850-5233,,,,,,,,,,,内科,0.0,,
9,472123,655,沖縄県,豊見城市,特別養護老人ホーム良長園内診療所,トクベツヨウゴロウジンホームリョウチョウエンナイシンリョウジョ,無床診療所,沖縄県豊見城市字金良88,,26.17945315,127.7035128,(098)850-1200,,,,,,,,,,,内科,0.0,,
10,472123,680,沖縄県,豊見城市,特別養護老人ホームすみれ医務室,トクベツヨウゴロウジンホームスミレイムシツ,無床診療所,沖縄県豊見城市字渡嘉敷150,,26.17271214,127.6834877,(098)851-0100,,,,,,,,,,,内科,0.0,,
11,472123,684,沖縄県,豊見城市,医療法人あすなろきっず　 しろま小児科医院,イリョウホウジンアスナロキッズ　 シロマショウニカイイン,無床診療所,沖縄県豊見城市豊見城294-2,暁ハイツ2F,26.18415459,127.676009,(098)856-8811,,,,,,,,,,,小児科,0.0,,
12,472123,688,沖縄県,豊見城市,おなが眼科医院,オナガガンカイイン,無床診療所,沖縄県豊見城市字豊見城437-2,,26.18242441,127.6786951,(098)850-6165,,,,,,,,,,,眼科,0.0,,
13,472123,690,沖縄県,豊見城市,いしかわ眼科クリニック,イシカワガンカクリニック,有床診療所,沖縄県豊見城市字高安317‐1,,26.17526473,127.6861985,(098)851-2200,,,,,,,,,,,眼科,0.0,,
14,472123,691,沖縄県,豊見城市,しいな整形外科,シイナセイケイゲカ,無床診療所,沖縄県豊見城市字高安317-1,,26.17526473,127.6861985,(098)850-0417,,,,,,,,,,,整形外科;リハビリテーション科,0.0,,
15,472123,693,沖縄県,豊見城市,社会医療法人友愛会豊見城中央病院附属豊崎クリニック ,シャカイイリョウホウジンユウアイカイトミグスクチュウオウビョウインフゾクトヨサキクリニック ,無床診療所,沖縄県豊見城市字豊崎1‐412,,26.16035588,127.6601995,(098)840-5151,,,,,,,,,,,放射線科,0.0,,
16,472123,694,沖縄県,豊見城市,空と海とクリニック,ソラトウミトクリニック,無床診療所,沖縄県豊見城市宜保2ｰ7-7,,26.1788136,127.6759622,(098)840-2000,,,,,,,,,,,内科;小児科;消化器科;呼吸器科;リハビリテーション科,0.0,,
17,472123,699,沖縄県,豊見城市,田仲医院,タナカイイン,無床診療所,沖縄県豊見城市宜保2ｰ1-9,,26.17762497,127.6777512,(098)850-7474,,,,,,,,,,,内科,0.0,,
18,472123,700,沖縄県,豊見城市,もりクリニック,モリクリニック,無床診療所,沖縄県豊見城市宜保2ｰ1‐5,,26.1771444,127.676879,(098)856-1500,,,,,,,,,,,内科;小児科;皮膚科;呼吸器科;消化器科;循環器科,0.0,,
19,472123,702,沖縄県,豊見城市,高橋クリニック,タカハシクリニック,無床診療所,沖縄県豊見城市字与根8‐15,,26.17304336,127.6575822,(098)851-1971,,,,,,,,,,,内科;呼吸器科;胃腸科;循環器科;小児科;外科;整形外科;皮膚科;こう門科,0.0,,
20,472123,707,沖縄県,豊見城市,なかそね整形外科リハビリクリニック	,ナカソネセイケイゲカリハビリクリニック	,無床診療所,沖縄県豊見城市字豊見城444‐2,,26.18296316,127.6774729,(098)851-0255,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科,0.0,,
21,472123,711,沖縄県,豊見城市,とくとくクリニック,トクトククリニック,無床診療所,沖縄県豊見城市字豊見城444‐2,,26.18296316,127.6774729,(098)851-0277,,,,,,,,,,,循環器科;内科,0.0,,
22,472123,713,沖縄県,豊見城市,上地耳鼻咽喉科,ウエチジビインコウカ,無床診療所,沖縄県豊見城市字我那覇476‐1,,26.17664708,127.6745263,(098)850-8787,,,,,,,,,,,耳鼻咽喉科,0.0,,
23,472123,715,沖縄県,豊見城市,うえず内科クリニック,ウエズナイカクリニック,無床診療所,沖縄県豊見城市宜保2ｰ7‐1,,26.17815256,127.6758429,(098)891-6688,,,,,,,,,,,内科;リウマチ科;腎臓内科;糖尿病内科;脂質代謝内科,0.0,,
24,472123,721,沖縄県,豊見城市,みやぎ内科,ミヤギナイカ,無床診療所,沖縄県豊見城市字翁長869,,26.16158966,127.6679605,(098)988-6100,,,,,,,,,,,内科;消化器科,0.0,,
25,472123,725,沖縄県,豊見城市,社会医療法人友愛会　豊見城中央病院附属健康管理センター,シャカイイリョウホウジンユウアイカイ　トミグスクチュウオウビョウインフゾクケンコウカンリセンター,無床診療所,沖縄県豊見城市字豊崎3‐49,,26.16004709,127.652283,(098)852-2000,,,,,,,,,,,内科;乳腺外科;婦人科,0.0,,
26,472123,726,沖縄県,豊見城市,渡名喜眼科,トナキガンカ,無床診療所,沖縄県豊見城市字名嘉地220‐4,,26.17411872,127.6637349,(098)891-6234,,,,,,,,,,,眼科,0.0,,
27,472123,733,沖縄県,豊見城市,朋友クリニック,ホウユウクリニック,無床診療所,沖縄県豊見城市字上田1-17,,26.17571706,127.6803458,(098)840-2288,,,,,,,,,,,脳神経外科;神経内科;リハビリテーション科;放射線科;内科;整形外科;外科;心療内科;小児科,0.0,,
28,472123,734,沖縄県,豊見城市,松岡医院,マツオカイイン,無床診療所,沖縄県豊見城市字高嶺395‐56,,26.16722659,127.6967866,(098)850-7977,,,,,,,,,,,内科;循環器科,0.0,,
29,472123,736,沖縄県,豊見城市,なかまクリニック,ナカマクリニック,無床診療所,沖縄県豊見城市字豊見城372-1,,26.18286583,127.6752952,(098)858-1998-,,,,,,,,,,,精神科;心療内科;内科;神経科,0.0,,
30,472123,741,沖縄県,豊見城市,伊佐内科クリニック,イサナイカクリニック,無床診療所,沖縄県豊見城市真玉橋285-1,とよみメディカルビル4F,26.1901655,127.6900353,(098)851-8828,,,,,,,,,,,内科;循環器内科;神経内科,0.0,,
31,472123,805,沖縄県,豊見城市,愛ホームクリニック（５条関係　往診のみ）,アイホームクリニック（５ジョウカンケイ　オウシンノミ）,無床診療所,沖縄県豊見城市字上田565　,,26.17521992,127.680743,(098)943-5788,,,,,,,,,,,内科;小児科;皮膚科,0.0,,
32,472123,809,沖縄県,豊見城市,さくもと泌尿器科・皮フ科,サクモトヒニョウキカ・カワフカ,無床診療所,沖縄県豊見城市宜保5ｰ1‐1,,26.18009152,127.6808703,(098)851-0022,,,,,,,,,,,泌尿器科;皮膚科,0.0,,
33,472123,813,沖縄県,豊見城市,ぐしこどもクリニック,グシコドモクリニック,無床診療所,沖縄県豊見城市宜保2ｰ6‐4,,26.17708044,127.6755902,(098)850-3102,,,,,,,,,,,小児科,0.0,,
34,472123,818,沖縄県,豊見城市,かかず耳鼻咽喉科クリニック,カカズジビインコウカクリニック,無床診療所,沖縄県豊見城市真玉橋285‐1,とよみメディカルビル3F,26.1901655,127.6900353,(098)856-3317,,,,,,,,,,,耳鼻咽喉科,0.0,,
35,472123,840,沖縄県,豊見城市,医療法人ゆたか　ゆたか泌尿器科,イリョウホウジンユタカ　ユタカヒニョウキカ,無床診療所,沖縄県豊見城市字宜保282‐3,,26.17646102,127.6749347,(098)851-1145,,,,,,,,,,,泌尿器科;皮膚科;性感染症内科;小児科;外科;内科,0.0,,
36,472123,843,沖縄県,豊見城市,Fクリニック沖縄,エフクリニックオキナワ,無床診療所,沖縄県豊見城市字名嘉地228-1,,26.17417165,127.6656516,(098)850-5577,,,,,,,,,,,婦人科;漢方内科,0.0,,
37,472123,856,沖縄県,豊見城市,又吉皮フ科,マタヨシカワフカ,無床診療所,沖縄県豊見城市真玉橋285‐1,とよみメディカルビル5F,26.1901655,127.6900353,(098)996-2525,,,,,,,,,,,皮膚科,0.0,,
38,472123,857,沖縄県,豊見城市,とよむファミリークリニック,トヨムファミリークリニック,無床診療所,沖縄県豊見城市長堂375-6,,26.1854719,127.7072924,,,,,,,,,,,,内科;消化器内科;外科;整形外科,0.0,,
39,472123,860,沖縄県,豊見城市,とよみ眼科 ,トヨミガンカ ,無床診療所,沖縄県豊見城市真玉橋285-1,2階,26.1901655,127.6900353,(098)987-4004,,,,,,,,,,,眼科,0.0,,
40,472123,862,沖縄県,豊見城市,かかず内科クリニック,カカズナイカクリニック,無床診療所,沖縄県豊見城市字根差部589-5,,26.18778522,127.6879746,(098)851-8774,,,,,,,,,,,内科;消化器内科,0.0,,
41,472123,867,沖縄県,豊見城市,とよさき眼科,トヨサキガンカ,無床診療所,沖縄県豊見城市豊崎3-35,他3階,26.15635572,127.6507471,,,,,,,,,,,,眼科,0.0,,
42,472123,873,沖縄県,豊見城市,こころとからだ　つながるクリニック,ココロトカラダ　ツナガルクリニック,無床診療所,沖縄県豊見城市豊崎1-18,1F,26.15742557,127.6599746,(098)996-5205,,,,,,,,,,,心療内科;精神科,0.0,,
43,472123,877,沖縄県,豊見城市,とよさきこどもクリニック,トヨサキコドモクリニック,無床診療所,沖縄県豊見城市字渡橋名289‐62ｰ2,,26.16218962,127.6679993,(098)851-0020,,,,,,,,,,,小児科,0.0,,
44,472123,879,沖縄県,豊見城市,とよさきメンタルクリニック,トヨサキメンタルクリニック,無床診療所,沖縄県豊見城市渡橋名289‐62,,26.16240903,127.6679299,(098)996-2969,,,,,,,,,,,心療内科;精神科,0.0,,
45,472123,887,沖縄県,豊見城市,KEN整形クリニック,ケンセイケイクリニック,無床診療所,沖縄県豊見城市翁長864-8,N`sビル3F,26.16093954,127.6655883,,,,,,,,,,,,整形外科;リハビリテーション科,0.0,,
46,472123,895,沖縄県,豊見城市,ブランクリニック　沖縄院,ブランクリニック　オキナワイン,無床診療所,沖縄県豊見城市豊崎3‐35,イーアス沖縄豊崎,26.15635572,127.6507471,,,,,,,,,,,,美容皮膚科,0.0,,
47,472123,896,沖縄県,豊見城市,とみしろ内科,トミシロナイカ,無床診療所,沖縄県豊見城市字宜保266-4,,26.17648335,127.676518,,,,,,,,,,,,循環器内科;内科;放射線科,0.0,,
48,472123,910,沖縄県,豊見城市,豊見城歯科クリニック,トミグスクシカクリニック,無床診療所,沖縄県豊見城市字高嶺359-1,,26.16661832,127.6933203,(098)850-5051,,,,,,,,,,,歯科,0.0,,
49,472123,911,沖縄県,豊見城市,竹尾歯科医院,タケオシカイイン,無床診療所,沖縄県豊見城市字高嶺393-5,,26.16723492,127.695845,(098)856-3569,,,,,,,,,,,歯科,0.0,,
50,472123,912,沖縄県,豊見城市,ざは歯科クリニック ,ザハシカクリニック ,無床診療所,沖縄県豊見城市高安413-1,大漁マンション2F,26.17652544,127.682604,(098)850-3038,,,,,,,,,,,歯科,0.0,,
51,472123,913,沖縄県,豊見城市,おおみ歯科医院,オオミシカイイン,無床診療所,沖縄県豊見城市字豊見城673-5,,26.17934998,127.6813204,(098)856-5187,,,,,,,,,,,歯科;小児歯科;矯正歯科,0.0,,
52,472123,914,沖縄県,豊見城市,ハッピー歯科小児歯科,ハッピーシカショウニシカ,無床診療所,沖縄県豊見城市字豊見城80,,26.18707943,127.6800113,(098)850-0648,,,,,,,,,,,歯科;小児歯科,0.0,,
53,472123,928,沖縄県,豊見城市,ゆがふ歯科クリニック,ユガフシカクリニック,無床診療所,沖縄県豊見城市豊見城469-1,コーポめｰばる1F,26.18287156,127.6784784,(098)853-6209,,,,,,,,,,,歯科;歯科口腔外科;小児歯科,0.0,,
54,472123,939,沖縄県,豊見城市,ねま歯科クリニック,ネマシカクリニック,無床診療所,沖縄県豊見城市宜保2ｰ6‐7,豊和マンション1F,26.17739986,127.6758346,(098)850-0207,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
55,472123,942,沖縄県,豊見城市,真玉橋歯科医院,マダンバシシカイイン,無床診療所,沖縄県豊見城市真玉橋147,,26.191847,127.69239,(098)856-0345,,,,,,,,,,,歯科;小児歯科;矯正歯科,0.0,,
56,472123,943,沖縄県,豊見城市,寺西歯科医院,テラニシシカイイン,無床診療所,沖縄県豊見城市字豊見城419-1,,26.18298251,127.6758952,(098)891-6480,,,,,,,,,,,歯科;小児歯科,0.0,,
57,472123,946,沖縄県,豊見城市,トヨミ歯科,トヨミシカ,無床診療所,沖縄県豊見城市字根差部710　,マックスバリュとよみ店,26.18989604,127.6879994,(098)850-5108,,,,,,,,,,,歯科,0.0,,
58,472123,948,沖縄県,豊見城市,医療法人社団恵仁会　きらら歯科クリニック,イリョウホウジンシャダンケイジンカイ　キララシカクリニック,無床診療所,沖縄県豊見城市宜保2ｰ7‐7,オアシス光2階,26.1788136,127.6759622,(098)840-5557,,,,,,,,,,,歯科;小児歯科;矯正歯科,0.0,,
59,472123,949,沖縄県,豊見城市,とよみデンタルクリニック　,トヨミデンタルクリニック　,無床診療所,沖縄県豊見城市字平良95‐1,,26.16960146,127.6934258,(098)891-6408,,,,,,,,,,,歯科;小児歯科;口腔外科,0.0,,
60,472123,951,沖縄県,豊見城市,金城歯科クリニック,キンジョウシカクリニック,無床診療所,沖縄県豊見城市字根差部419,,26.19010165,127.6915185,(098)856-0136,,,,,,,,,,,歯科;小児歯科;口腔外科,0.0,,
61,472123,952,沖縄県,豊見城市,豊崎デンタルクリニック,トヨサキデンタルクリニック,無床診療所,沖縄県豊見城市字豊崎1-423,,26.1570839,127.6593608,(098)856-2238,,,,,,,,,,,歯科;小児歯科;矯正歯科,0.0,,
62,472123,953,沖縄県,豊見城市,しおはま歯科医院,シオハマシカイイン,無床診療所,沖縄県豊見城市豊見城368-1,1F,26.18364631,127.6758312,(098)851-1234,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,0.0,,
63,472123,959,沖縄県,豊見城市,オレンジ歯科クリニック,オレンジシカクリニック,無床診療所,沖縄県豊見城市字高嶺364-1,コモンズ栄A-1,26.16739049,127.6937536,(098)856-6480,,,,,,,,,,,歯科,0.0,,
64,472123,1016,沖縄県,豊見城市,医療法人豊良会　モリヤデンタルオフィス,イリョウホウジンユタカリョウカイ　モリヤデンタルオフィス,無床診療所,沖縄県豊見城市字翁長854-2,101,26.16125645,127.6692327,(098)850-3239,,,,,,,,,,,歯科;歯科口腔外科;小児歯科;矯正歯科,0.0,,
65,472123,1023,沖縄県,豊見城市,歯ーサーデンタルクリニック（シーサーデンタルクリニック）,ハーサーデンタルクリニック（シーサーデンタルクリニック）,無床診療所,沖縄県豊見城市字渡橋名2‐1,,26.16760369,127.6763269,(098)856-7800,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
66,472123,1026,沖縄県,豊見城市,よつば小児・矯正歯科,ヨツバショウニ・キョウセイシカ,無床診療所,沖縄県豊見城市字豊崎1‐323,グラン大政101,26.1566007,127.6609524,(098)851-3167,,,,,,,,,,,小児歯科;矯正歯科;歯科,0.0,,
67,472123,1029,沖縄県,豊見城市,あおぞらデンタルオフィス,アオゾラデンタルオフィス,無床診療所,沖縄県豊見城市字豊崎1-326,,26.15623965,127.6613746,(098)850-9009,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;歯科矯正,0.0,,
68,472123,1047,沖縄県,豊見城市,神農デンタルオフィス,カミノウデンタルオフィス,無床診療所,沖縄県豊見城市渡橋名289-62-3,,26.16240903,127.6679299,,,,,,,,,,,,歯科;歯科口腔外科,0.0,,
69,472123,1054,沖縄県,豊見城市,おきなわ矯正歯科,オキナワキョウセイシカ,無床診療所,沖縄県豊見城市真玉橋135,2階2-B号室,26.19327353,127.6942652,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
1,473588,776,沖縄県,北大東村,沖縄県立南部医療センター・こども医療センター附属北大東診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクキタダイトウシンリョウジョ,無床診療所,沖縄県北大東村字中野209-10,,25.94479165,131.2982524,(098)023-4005,,,,,,,,,,,内科;外科;小児科,0.0,,
2,473588,977,沖縄県,北大東村,北大東村立歯科診療所,キタダイトウソンリツシカシンリョウジョ,無床診療所,沖縄県北大東村字中野209-3,,25.94509996,131.2981663,(098)023-4408,,,,,,,,,,,歯科,0.0,,
1,473260,132,沖縄県,北谷町,北上中央病院,キタカミチュウオウビョウイン,病院,沖縄県北谷町字上勢頭631‐9,,26.32928741,127.7726047,(098)936-5111,,,,,,,,,,,"内科;外科;泌尿器科;皮膚科;精神科
",0.0,,
2,473260,140,沖縄県,北谷町,医療法人徳洲会　北谷病院,イリョウホウジントクシュウカイ　チャタンビョウイン,病院,沖縄県北谷町字上勢頭631‐4,,26.32968739,127.7731268,(098)936-5611,,,,,,,,,,,内科;小児科;外科;整形外科;泌尿器科;リハビリテーション科,0.0,,
3,473260,157,沖縄県,北谷町,砂辺クリニック,スナベクリニック,無床診療所,沖縄県北谷町字宮城1‐43,,26.32920057,127.7455262,(098)936-6270,,,,,,,,,,,内科;皮膚科;小児科,0.0,,
4,473260,159,沖縄県,北谷町,特別養護老人ホーム陽明園診療所,トクベツヨウゴロウジンホームヨウアケゾノシンリョウジョ,無床診療所,沖縄県北谷町字吉原265　,,26.31602211,127.777502,(098)936-3565,,,,,,,,,,,内科,0.0,,
5,473260,160,沖縄県,北谷町,一般社団法人中部地区医師会　検診センター　　,チュウブチクイシカイケンシンセンター,無床診療所,沖縄県北谷町字宮城1‐584,,26.32502062,127.7532535,(098)936-8200,,,,,,,,,,,内科;外科;婦人科;歯科,0.0,,
6,473260,172,沖縄県,北谷町,やびく産婦人科小児科,ヤビクサンフジンカショウニカ,有床診療所,沖縄県北谷町字砂辺306　,,26.33228652,127.7499729,(098)936-6789,,,,,,,,,,,内科;小児科;産科;婦人科;皮膚科;外科;整形外科;泌尿器科,0.0,,
7,473260,203,沖縄県,北谷町,医療法人八重会　たまきクリニック,タマキクリニック,無床診療所,沖縄県北谷町字上勢頭837‐8,,26.32748192,127.768855,(098)926-1313,,,,,,,,,,,内科;呼吸器科;胃腸科;循環器科;放射線科;リハビリテ－ション科,0.0,,
8,473260,244,沖縄県,北谷町,大城ヒフ科クリニック,オオシロヒフカクリニック,無床診療所,沖縄県北谷町字上勢頭629‐1,,26.32839303,127.7716742,(098)926-0007,,,,,,,,,,,皮膚科,0.0,,
9,473260,285,沖縄県,北谷町,医療法人徳洲会　ハンビークリニック,ハンビークリニック,無床診療所,沖縄県北谷町北前1ｰ21‐1,,26.30167008,127.758307,(098)926-3000,,,,,,,,,,,内科;外科;整形外科;形成外科;リハビリテーション科,0.0,,
10,473260,317,沖縄県,北谷町,あゆみ眼科,アユミガンカ,無床診療所,沖縄県北谷町字桑江110　,,26.31831869,127.7611004,(098)926-0660,,,,,,,,,,,眼科;小児眼科,0.0,,
11,473260,318,沖縄県,北谷町,まちだクリニック,マチダクリニック,無床診療所,沖縄県北谷町字上勢頭556‐3,,26.3287931,127.7758878,(098)921-7300,,,,,,,,,,,内視鏡内科;外科,0.0,,
12,473260,319,沖縄県,北谷町,しんはま耳鼻科・形成外科・しんはま皮ふ科,シンハマジビカケイセイゲカシンハマヒフカ,無床診療所,沖縄県北谷町伊平2ｰ2‐10,,26.32732905,127.7642164,(098)936-4035,,,,,,,,,,,耳鼻咽喉科;形成外科;皮膚科,0.0,,
13,473260,341,沖縄県,北谷町,とうま整形外科クリニック,トウマセイケイゲカクリニック,無床診療所,沖縄県北谷町桑江1ｰ5‐39,2階,26.32439338,127.7707189,(098)926-6677,,,,,,,,,,,整形外科;リハビリテーション科,0.0,,
14,473260,345,沖縄県,北谷町,こばし内科クリニック,コバシナイカクリニック,無床診療所,沖縄県北谷町桑江1ｰ5‐39,1階,26.32439338,127.7707189,(098)936-1111,,,,,,,,,,,内科;泌尿器科;皮膚科,0.0,,
15,473260,376,沖縄県,北谷町,もりなが内科・小児科クリニック,モリナガナイカショウニカクリニック,無床診療所,沖縄県北谷町美浜2ｰ7‐7,,26.31962126,127.7584644,(098)926-1234,,,,,,,,,,,小児科;内科;皮膚科,0.0,,
16,473260,394,沖縄県,北谷町,ウェルライフクリニック,ウェルライフクリニック,無床診療所,沖縄県北谷町伊平2ｰ15‐22,,26.32732905,127.7642164,(098)989-9211,,,,,,,,,,,内科,0.0,,
17,473260,410,沖縄県,北谷町,絆愛こころクリニック,ハンナココロクリニック,無床診療所,沖縄県北谷町字桑江688‐2,,26.32439338,127.7707189,(098)936-8811,,,,,,,,,,,精神科;心療内科;内科,0.0,,
18,473260,414,沖縄県,北谷町,ちば歯科医院,チバシカイイン,無床診療所,沖縄県北谷町字上勢頭820‐1,,26.32713475,127.7692772,(098)936-2221,,,,,,,,,,,歯科,0.0,,
19,473260,420,沖縄県,北谷町,アイ歯科医院,アイシカイイン,無床診療所,沖縄県北谷町字桑江620‐10,,26.32144367,127.7715634,(098)936-5506,,,,,,,,,,,歯科;小児歯科;矯正歯科,0.0,,
20,473260,436,沖縄県,北谷町,まつしま歯科医院,マツシマシカイイン,無床診療所,沖縄県北谷町美浜1ｰ1‐10,,26.31027777,127.7623285,(098)936-0648,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
21,473260,448,沖縄県,北谷町,へんとな歯科医院,ヘントナシカイイン,無床診療所,沖縄県北谷町美浜3ｰ3‐5,,26.32186825,127.7570755,(098)926-2080,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
22,473260,456,沖縄県,北谷町,ファミリー歯科医院,ファミリーシカイイン,無床診療所,沖縄県北谷町桃原7‐6,ﾒｿﾞﾝﾗｯｸ1階,26.32082446,127.7782518,(098)936-8414,,,,,,,,,,,歯科;小児歯科,0.0,,
23,473260,476,沖縄県,北谷町,平田歯科医院,ヒラタシカイイン,無床診療所,沖縄県北谷町字上勢頭815‐6,,26.32787085,127.7716298,(098)926-4108,,,,,,,,,,,歯科;小児歯科,0.0,,
24,473260,503,沖縄県,北谷町,ユニバーサル矯正歯科クリニック,ユニバーサルキョウセイシカクリニック,無床診療所,沖縄県北谷町美浜2ｰ3‐1,ｻﾝﾗｲｽﾞ1階,26.31390793,127.7598507,(098)979-5087,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
25,473260,509,沖縄県,北谷町,砂辺スマイル歯科医院,スナベスマイルシカイイン,無床診療所,沖縄県北谷町字宮城1‐105,,26.32817568,127.7459067,(098)926-4618,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
26,473260,531,沖縄県,北谷町,あおぞら歯科,アオゾラシカ,無床診療所,沖縄県北谷町美浜3ｰ6‐5,2階,26.32479014,127.7549811,(098)936-8111,,,,,,,,,,,歯科;小児歯科,0.0,,
27,473260,538,沖縄県,北谷町,ピース デンタル クリニック,ピースデンタルクリニック,無床診療所,沖縄県北谷町字桑江468‐3,,26.32556268,127.7696133,(098)926-4180,,,,,,,,,,,歯科;小児歯科,0.0,,
28,473260,540,沖縄県,北谷町,ヤラ　デンタルクリニック,ヤラデンタルクリニック,無床診療所,沖縄県北谷町北谷2ｰ17‐6,RYOMANSION103号室,26.3047171,127.7603844,(098)936-7515,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
29,473260,551,沖縄県,北谷町,OCCデンタルクリニック,デンタルクリニック,無床診療所,沖縄県北谷町字宮城1‐26,,26.3239845,127.749776,,,,,,,,,,,,歯科,0.0,,
30,473260,556,沖縄県,北谷町,沖縄ホワイトデンタルクリニック,オキナワホワイトデンタルクリニック,無床診療所,沖縄県北谷町字上勢頭813‐2,ﾃﾞｻﾞｲﾝﾏﾝｼｮﾝ龍101,26.32840411,127.7706937,(098)989-3780,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
31,473260,558,沖縄県,北谷町,フェイスデンタルオフィス,フェイスデンタルオフィス,無床診療所,沖縄県北谷町伊平1ｰ3‐1,,26.32732905,127.7642164,(098)936-7577,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
32,473260,565,沖縄県,北谷町,比嘉デンタルクリニック,ヒガデンタルクリニック,無床診療所,沖縄県北谷町伊平2ｰ1‐1,,26.32732905,127.7642164,(098)926-6480,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,0.0,,
33,473260,566,沖縄県,北谷町,ハンビー歯科クリニック,ハンビーシカクリニック,無床診療所,沖縄県北谷町北前1ｰ19‐9,,26.30007302,127.7591264,(098)926-1818,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
34,473260,574,沖縄県,北谷町,北谷歯科クリニック,チャタンシカクリニック,無床診療所,沖縄県北谷町字宮城1‐37,ｻﾝｴｰ北谷はまがわ店内,26.32414563,127.7509843,(098)936-1222,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
35,473260,584,沖縄県,北谷町,北谷パレスデンタルクリニック,チャタンパレスデンタルクリニック,無床診療所,沖縄県北谷町伊平2ｰ6‐30,,26.32732905,127.7642164,(098)923-1931,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,0.0,,
1,473278,,沖縄県,北中城村,北中城若松病院,キタナカグスクワカマツビョウイン,病院,沖縄県北中城村大城３１１,,26.287821,127.799026,098-935-2277,,,,,,月火水木金,9:00,12:30,,,総合病院,51.0,https://www.agape-wakamatsu.or.jp/facility/wakamatsu_hospital/,
2,473278,,沖縄県,北中城村,ファミリークリニックきたなかぐすく,ファミリークリニックキタナカグスク,無床診療所,沖縄県北中城村喜舎場３６０,,26.299845,127.793983,098-935-5517,,,,,,月火水(午前)木金日,9:00,19:00,,,内科,0.0,https://www.agape-wakamatsu.or.jp/facility/family_clinic/,
3,473278,,沖縄県,北中城村,屋宜原病院,ヤギバルビョウイン,病院,沖縄県北中城村屋宜原７２２,,26.312149,127.791901,098-933-1574,,,,,,月火水木金,9:00,13:00,,,内科,220.0,https://shinryokukai.or.jp/,
4,473278,,沖縄県,北中城村,中部徳洲会,チュウブトクシュウカイ,病院,沖縄県北中城村比嘉801,,26.317026,127.797516,0570-098-033,,,,,,月火水木金土(午前),9:00,19:00,,,総合病院,398.0,http://www.cyutoku.or.jp/,
1,473081,5,沖縄県,本部町,もとぶ記念病院,モトブキネンビョウイン,病院,沖縄県本部町字石川972　,,26.69277993,127.8829538,(0980)51-7007,,,,,,,,,,,精神科;老年精神科;内科,170.0,,
2,473081,7,沖縄県,本部町,もとぶ野毛病院,モトブノゲビョウイン,病院,沖縄県本部町字大浜880‐1,,26.65748969,127.8839429,(0980)47-3001,,,,,,,,,,,内科;脳神経外科;外科;小児科;リハリビテーション科;放射線科;整形外科,150.0,,
3,473081,22,沖縄県,本部町,特別養護老人ホーム本部園医務室,トクベツヨウゴロウジンホームホンブエンイムシツ,無床診療所,沖縄県本部町字谷茶310　,,26.65851484,127.8916229,(0980)47-3644,,,,,,,,,,,内科,0.0,,
